Time,Content,Link,Source,Tags,Prio,Cat,Sent,RawTime,Code
2026-01-18 15:54:52,【锋龙股份：停牌核查完成，19日起复牌】金十数据1月18日讯，锋龙股份发布公告，公司股票自2026年1月19日开市起复牌。公司股票价格已严重脱离公司基本面情况，存在市场情绪过热、非理性炒作风险。公司股票自2025年12月25日至2026年1月13日已连续12个交易日涨停，价格涨幅为213.97%，期间多次触及股票交易异常波动情形，公司股票短期内价格涨幅较大，已明显偏离市场走势，未来可能存在股价快速下跌的风险。截至目前，公司主营业务未发生变化，收购方未来36个月内不存在通过上市公司重组上市的计划或安排，未来12个月内不存在资产重组计划，截至目前，优必选不存在资产注入计划。,https://flash.jin10.com/detail/20260118155452698800,🌍 金十,['🟢 利好: 发布'],1,stock_event,POS,2026-01-18 15:54:52,
2026-01-18 15:50:00,【我国著名核物理学家魏宝文逝世 享年91岁】金十数据1月18日讯，据中国科学院近代物理研究所消息，中国共产党党员、中国科学院院士，我国著名核物理学家、加速器物理学家，第八届全国人大代表，第八届、第九届甘肃省人大常委，我国第一台重离子加速器大科学装置工程总工程师，兰州重离子加速器国家实验室原主任、中国科学院兰州分院原院长、中国科学院近代物理研究所原所长魏宝文同志，因病医治无效于2026年1月17日19时25分，在兰州逝世，享年91岁。,https://flash.jin10.com/detail/20260118155000028800,🌍 金十,[],0,other,NEU,2026-01-18 15:50:00,
2026-01-18 15:48:20,据三位安全部门消息人士透露，叙利亚政府军已占领Conoco天然气田及东部最大的Omar油田。,https://flash.jin10.com/detail/20260118154820678800,🌍 金十,['宏观'],1,macro,NEU,2026-01-18 15:48:20,
2026-01-18 15:42:46,【通威股份：预计2025年净亏损约90亿元至100亿元】金十数据1月18日讯，通威股份发布公告，预计2025年度归母净利润亏损约90亿元至100亿元。报告期内，光伏新增装机规模总体维持同比增长，但下半年明显放缓，行业阶段性供应过剩问题尚未缓解，产业链各环节开工率下行，白银等部分核心原材料价格持续上涨，产品价格同比继续下跌，行业经营压力仍然显著。,https://flash.jin10.com/detail/20260118154246478800,🌍 金十,"['🟢 利好: 增长,发布']",1,stock_event,POS,2026-01-18 15:42:46,
2026-01-18 15:41:50,【天元智能：公司实控人、董事长兼总经理吴逸中被留置】金十数据1月18日讯，天元智能公告称，公司近日收到江苏省监察委员会签发的关于公司实控人、董事长兼总经理吴逸中被留置、立案调查的通知书。截至公告披露日，公司未被要求协助调查。,https://flash.jin10.com/detail/20260118154150202800,🌍 金十,"['🔴 利空: 立案,调查']",1,stock_event,NEG,2026-01-18 15:41:50,
2026-01-18 15:39:35,【国联民生：预计2025年归母净利润20.08亿元，同比增长406%】金十数据1月18日讯，国联民生发布公告，预计2025年度归母净利润20.08亿元，同比增长406%左右。报告期内，公司完成通过发行A股股份的方式收购民生证券控制权，平稳有序推进公司原有业务与民生证券相关业务的高效整合，并将其纳入财务报表合并范围。公司证券投资、经纪及财富管理等业务条线实现显著增长，同时由于上年同期比较基数较小，本期经营业绩同比大幅提升。,https://flash.jin10.com/detail/20260118153935684800,🌍 金十,"['🟢 利好: 增长,发布']",1,stock_event,POS,2026-01-18 15:39:35,
2026-01-18 15:37:12,【雪人集团：股票连续两日收盘价跌幅偏离值累计超20% 属异常波动】金十数据1月18日讯，雪人集团发布公告，公司股票在1月15日、1月16日连续2个交易日内日收盘价格跌幅偏离值累计超20%，属异常波动。经核查，前期披露信息无更正补充，公司经营正常，内外部环境无重大变化。公司、控股股东和实控人林汝捷无应披露未披露重大事项，异常波动期间其未买卖公司股票。公司不存在信披违规情形，提醒投资者以指定媒体披露信息为准，理性投资。,https://flash.jin10.com/detail/20260118153712985800,🌍 金十,['🟢 利好: 发布'],1,stock_event,POS,2026-01-18 15:37:12,
2026-01-18 15:34:45,【隆基绿能：预计2025年净亏损60亿元-65亿元】金十数据1月18日讯，隆基绿能公告，预计2025年度归母净利润亏损60亿元-65亿元。2025年，光伏行业供需错配、低价内卷式竞争持续，开工率维持低位，同时国内电力市场化改革不断深入，海外贸易壁垒持续加剧，光伏企业经营环境严峻复杂。四季度银浆、硅料成本大幅上涨，显著推升了硅片、电池及组件产品成本，使得企业经营进一步承压。受制于产品价格持续低迷和成本压力，2025年度公司经营业绩仍然亏损。,https://flash.jin10.com/detail/20260118153445935800,🌍 金十,"['🔴 利空: 亏损', '电网']",1,mfg,NEG,2026-01-18 15:34:45,
2026-01-18 15:30:04,【美国防部下令约1500名现役美军士兵做好前往明尼苏达州的准备】金十数据1月18日讯，据《华盛顿邮报》周日报道，美国国防部已下令约1500名现役美军士兵做好前往明尼苏达州的准备。该州是针对政府驱逐行动的抗议活动最为集中的地区。该报援引国防部官员的话称，军队已将相关部队置于“准备部署”状态，以防该州的暴力事件进一步升级。但目前尚不清楚其中是否会派遣相关部队。特朗普周四威胁称，如果该州的官员不阻止抗议者攻击移民官员，他将动用《叛乱法》调派军队。此前，移民与海关执法局的工作人员人数大幅增加。,https://flash.jin10.com/detail/20260118153004658800,🌍 金十,[],0,other,NEU,2026-01-18 15:30:04,
2026-01-18 15:26:30,西班牙首相桑切斯表示，美国若入侵格陵兰岛“将会让俄罗斯总统普京成为地球上最幸福的人”。,https://flash.jin10.com/detail/20260118152630499800,🌍 金十,[],0,other,NEU,2026-01-18 15:26:30,
2026-01-18 15:21:24,【尹锡悦总统府两名前职员涉嫌向朝鲜放飞无人机 调查指向共谋可能】金十数据1月18日讯，当地时间18日，两名涉嫌向朝鲜方向放飞无人机的民间人员均被确认曾在尹锡悦政府时期的总统府任职，引发韩国各界高度关注。据了解，负责调查“向朝鲜放飞无人机事件”的军警联合调查工作组本月16日曾对涉嫌制造涉案无人机的一名30多岁的男性嫌疑人进行了传唤调查，该男子曾在尹锡悦政府时期在总统府发言人办公室担任新闻监测人员。另一名自称“对朝鲜放飞了无人机”的30多岁男性目前就读于首尔一所知名私立大学的新闻研究生院，也曾有在龙山总统府工作的经历，两人还曾在相近时期共事。有关调查发现，这两人都曾在首尔某私立大学就读，在校期间二人曾共同参加模型飞机竞赛、汽车主题发明大赛并获奖。2024年，两人还获得学校支持共同创办了一家无人机制造企业。,https://flash.jin10.com/detail/20260118152124490800,🌍 金十,['🔴 利空: 调查'],1,stock_event,NEG,2026-01-18 15:21:24,
2026-01-18 15:20:42,【韩国总统办公室发言人：韩国将与美国就有利的芯片关税条款展开谈判】金十数据1月18日讯，韩国总统办公室的一位发言人周日在电视新闻发布会上表示，韩国将争取让美国针对内存芯片进口征收的关税条件更为有利。在被问及特朗普政府宣布对人工智能芯片征收关税一事时，该官员称，该国去年发布了一份有关其与美国贸易协议的联合情况说明，其中包含了相关条款，以确保韩国在面对美国对进口芯片征收的关税时，不会受到比主要竞争对手更不利的待遇。周六，韩国贸易部长表示，美国对部分高端计算芯片征收的关税对韩国企业的影响将是有限的。,https://flash.jin10.com/detail/20260118152042052800,🌍 金十,"['宏观', '🟢 利好: 发布', '半导体']",1,tech,POS,2026-01-18 15:20:42,
2026-01-18 14:54:12,【印度最大航司因取消4500趟航班被罚245万美元】金十数据1月18日讯，印度民航总局于当地时间17日宣布，对印度靛蓝航空公司处以245万美元的罚款，原因是该航司在2025年12月因规划失误取消了约4500趟航班，导致大量旅客和行李滞留。此外，印度民航总局还要求撤换靛蓝航空运营控制部门负责人。靛蓝航空是印度最大的航空运营商，市场份额超过60%，日均运营航班超过2000架次,https://flash.jin10.com/detail/20260118145412340800,🌍 金十,[],0,other,NEU,2026-01-18 14:54:12,
2026-01-18 14:32:56,【韩国披露“侵入朝鲜”民间无人机制造与放飞嫌疑人身份】金十数据1月18日讯，据韩联社18日报道，负责调查民间无人机“侵入朝鲜”一事的韩国军警联合调查特别工作组16日传唤一名30岁左右男性作为民间嫌疑人进行调查。调查组认为，该男子涉嫌制造涉事无人机。,https://flash.jin10.com/detail/20260118143256403800,🌍 金十,['🔴 利空: 调查'],1,stock_event,NEG,2026-01-18 14:32:56,
2026-01-18 14:29:14,【俄方称美关税致跨大西洋联盟崩溃】金十数据1月18日讯，俄罗斯负责对外投资和经济合作的总统特别代表德米特里耶夫1月17日在社交媒体X上转发了特朗普对欧洲8国加征关税的帖文，并评论说：“这是跨大西洋联盟的崩溃。终于，在达沃斯论坛上出现了一些真正值得讨论的话题。”,https://flash.jin10.com/detail/20260118142914972800,🌍 金十,['宏观'],1,macro,NEU,2026-01-18 14:29:14,
2026-01-18 14:16:14,"【行业协会有89名“副会长”？联合调查组：依法暂停其对外活动】金十数据1月18日讯，近日，宁夏一行业协会有89名""副会长""，引发质疑。1月18日，宁夏回族自治区联合调查组发布通告，内容如下：针对媒体和网民反映的宁夏餐饮饭店协会在换届选举中出现的负责人超额配置等问题，自治区商务厅会同民政厅、市场监管厅等部门成立联合调查组，立即约谈协会负责人，开展全面调查。经初步调查核实，该协会换届选举负责人超额配置，违反了《宁夏回族自治区社会组织监督管理办法》，选举结果无效。自治区民政厅已依法向该协会下达整改通知书，责令其立即整改。联合调查组将对媒体和网民反映的协会管理混乱、部门监管缺失等问题进行彻查，对发现的问题依法依规严肃处理。调查处理结果公布前，依法暂停其对外活动。",https://flash.jin10.com/detail/20260118141614864800,🌍 金十,[],0,other,NEU,2026-01-18 14:16:14,
2026-01-18 14:08:37,【贵州茅台：谨防飞天茅台虚假申购】金十数据1月18日讯，1月18日，贵州茅台再发打假声明。原文称，近期，线上平台再次出现冒用茅台名义，发布“开放企业直供通道”“企业1499飞天申购，点击链接获取详情”“飞天茅台官方申请入口”“无需搭售、点击链接立即申请”“1499元企业申购通道”等虚假招商信息，有关内容均属不实宣传，存在误导消费者、甚至诈骗风险。公司从未授权或委托任何主体，发布以上信息。目前，公司各省区自营店正在与原有企业团购客户签订2026年销售合同，通过线下对接，进行资质审核、合同签约，未通过公开链接或社交媒体直接受理申请。,https://flash.jin10.com/detail/20260118140837637800,🌍 金十,"['平台经济', '🟢 利好: 合同,发布']",1,tech,POS,2026-01-18 14:08:37,
2026-01-18 14:06:41,蔚来：2026年1月18日，在正式开启交付后的第120天，蔚来全新ES8成功交付突破50000台。,https://flash.jin10.com/detail/20260118140641430800,🌍 金十,['🟢 利好: 突破'],1,stock_event,POS,2026-01-18 14:06:41,
2026-01-18 14:05:05,三位安全消息人士表示，叙利亚军队夺取了该国东部最大的奥马尔（OMAR）油田和科诺科（CONOCO）气田。,https://flash.jin10.com/detail/20260118140505946800,🌍 金十,[],0,other,NEU,2026-01-18 14:05:05,
2026-01-18 14:02:13,【巴基斯坦国民议会议长将访华】金十数据1月18日讯，应全国人大常委会委员长赵乐际邀请，巴基斯坦国民议会议长萨迪克将于1月19日至21日率团访华。（新华社）,https://flash.jin10.com/detail/20260118140213215800,🌍 金十,[],0,other,NEU,2026-01-18 14:02:13,
2026-01-18 13:42:58,【伊朗西南部省份抓捕多名骚乱组织者】金十数据1月18日讯，当地时间18日，伊朗西南部胡泽斯坦省伊斯兰革命卫队发布通告称，根据密切监视及精准情报研判，伊朗安全部队成功识别并抓捕了该省近期骚乱事件中的多名组织者及相关恐怖活动人员。通告指出，被抓捕人员涉嫌参与多项违法犯罪行为，包括杀害无辜民众、破坏宗教场所及公私财产、扰乱社会秩序，并在当地民众中制造恐慌情绪。,https://flash.jin10.com/detail/20260118134258519800,🌍 金十,['🟢 利好: 发布'],1,stock_event,POS,2026-01-18 13:42:58,
2026-01-18 13:17:18,据华盛顿邮报：美国国防部官员表示，美国国防部已下令约1500名现役军人做好前往明尼苏达州执行任务的准备。,https://flash.jin10.com/detail/20260118131718912800,🌍 金十,[],0,other,NEU,2026-01-18 13:17:18,
2026-01-18 13:04:58,【丹麦投资基金EIFO对投资格陵兰岛“兴趣浓厚”】金十数据1月18日讯，据英国金融时报报道，丹麦国有出口与投资基金（EIFO）的首席执行官表示，该基金今年有数亿欧元可供调配，并将其中“相当大的一部分”用于格陵兰岛的关键矿产和能源领域。“我们有强烈的兴趣在格陵兰岛进一步开展业务。”他还补充道，该地区存在“大量潜在投资机会”。这番言论是在特朗普公开表示有意购买甚至入侵格陵兰岛引发的外交争端的背景下发表的。,https://flash.jin10.com/detail/20260118130458151800,🌍 金十,[],0,other,NEU,2026-01-18 13:04:58,
2026-01-18 13:02:06,据英国《金融时报》：丹麦投资基金首席执行官表示，该基金对投资格陵兰岛“兴趣浓厚”。,https://flash.jin10.com/detail/20260118130206283800,🌍 金十,[],0,other,NEU,2026-01-18 13:02:06,
2026-01-18 12:57:25,【商务部欧亚司负责人谈2025年中国—中亚货物贸易情况】金十数据1月18日讯，2025年，在元首外交战略引领下，中国—中亚经贸合作取得长足发展。据中国海关统计，全年货物贸易进出口达到1063亿美元，同比增长12%，增速较上年提高6个百分点。贸易规模再创新高。中国—中亚进出口总值历史上首次突破1000亿美元大关，连续5年保持正增长。中国首次跃居中亚各国第一大贸易伙伴，中亚占中国外贸的比重进一步上升。,https://flash.jin10.com/detail/20260118125725474800,🌍 金十,"['🟢 利好: 增长,突破']",1,stock_event,POS,2026-01-18 12:57:25,
2026-01-18 12:55:18,【美载人绕月飞行任务进入关键准备阶段】金十数据1月18日讯，美国航天局17日将执行“阿耳忒弥斯2号”载人绕月飞行任务的火箭和飞船运至佛罗里达州肯尼迪航天中心的发射台，标志着“阿耳忒弥斯2号”进入关键准备阶段。美国航天局局长艾萨克曼当天在社交媒体上发文说，这是美国50多年来首次将执行载人绕月任务的火箭和飞船运送至发射台。在发射前仍有大量工作需要完成，美国航天局将开展测试，确保飞行器能够将4名宇航员送往太空并保障他们安全返回地球。,https://flash.jin10.com/detail/20260118125518682800,🌍 金十,['商业航天'],1,mfg,NEU,2026-01-18 12:55:18,
2026-01-18 12:54:53,【B站：2025年，用户观看百大UP主内容的总时长超过830亿分钟】金十数据1月18日讯，B站公布新一届百大UP主名单。数据显示，官方数据显示，2025年，用户观看百大UP主内容的总时长超过830亿分钟，百大UP主平均每支视频，都被观看了超过2.5亿分钟。,https://flash.jin10.com/detail/20260118125453281800,🌍 金十,[],0,other,NEU,2026-01-18 12:54:53,
2026-01-18 12:52:11,【陈茂波将出席世界经济论坛年会】金十数据1月18日讯，香港特区政府财政司司长陈茂波今晚（18日）将启程前往瑞士达沃斯，出席1月19日至23日举行的世界经济论坛年会。年会举行期间，陈茂波会出席多场主题会议和餐会，并发表演讲和参与讨论。他也会与多地政、商和财金领袖会面，介绍香港的最新情况和新机遇。 ​​​（大湾区之声）,https://flash.jin10.com/detail/20260118125211263800,🌍 金十,[],0,other,NEU,2026-01-18 12:52:11,
2026-01-18 12:49:33,【美国为“夺岛”加征关税 欧洲议会议员说将搁置欧美贸易协议】金十数据1月18日讯，多名欧洲议会议员17日说，鉴于美方对格陵兰岛的威胁，去年7月欧美达成的贸易协议将无法获得通过。他们同时呼吁使用反胁迫工具回应美国加征关税。欧洲议会最大党团欧洲人民党主席曼弗雷德·韦伯在一份声明中说，欧美之间不断加剧的紧张局势意味着欧洲议会不会支持该协议。鉴于美方对格陵兰岛的威胁，该党现阶段无法批准该协议，<b>对美国相关产品的零关税措施必须暂停执行。</b>,https://flash.jin10.com/detail/20260118124933864800,🌍 金十,['宏观'],1,macro,NEU,2026-01-18 12:49:33,
2026-01-18 12:29:52,【华泰资产资产管理规模突破1万亿元】金十数据1月18日讯，1月18日，华泰保险官方微信公众号发布消息显示，2025年华泰资产资产管理规模、管理费收入、利润总额均创历史新高，其中资产管理规模突破1万亿元。,https://flash.jin10.com/detail/20260118122952632800,🌍 金十,"['🟢 利好: 突破,发布']",1,stock_event,POS,2026-01-18 12:29:52,
2026-01-18 12:17:13,【特朗普关税美遭议员批评，民主党将阻止其征税】金十数据1月18日讯，特朗普的格陵兰岛威胁遭到了已退休的共和党众议员唐·巴肯的批评。巴肯表示，国会应当收回特朗普所集中掌控的关税权力，并预测如果特朗普采取侵略行动，他将会遭到弹劾。巴克在接受CNN采访时表示：“我觉得像我这样的人有责任站出来发声，表明这种针对盟友的威胁和欺凌行为是错误的。而且，万一他真的有意入侵格陵兰岛，我想让他知道，这很可能会导致他的总统任期终结。大多数共和党人都明白这犯了道德上的错误，我们会坚决反对这种行为。”参议院财政委员会的资深民主党成员罗恩·怀登称特朗普的最新威胁是“毫无意义的帝王妄想”，并呼吁其他议员予以驳斥。<b>参议院少数党领袖查克·舒默表示，民主党将提出相关法案，旨在阻止特朗普征收这些关税。</b>,https://flash.jin10.com/detail/20260118121713560800,🌍 金十,['宏观'],1,macro,NEU,2026-01-18 12:17:13,
2026-01-18 12:00:08,【在对欧洲征税前，特朗普发个人照“关税之王”】金十数据1月18日讯，当地时间17日，美国总统特朗普在“真实社交”平台发布一张个人黑白照片，自诩为“关税之王”，随后不到一个小时，特朗普就宣布就格陵兰岛问题对欧洲八国征收关税。,https://flash.jin10.com/detail/20260118120008739800,🌍 金十,"['平台经济', '宏观', '🟢 利好: 发布']",1,tech,POS,2026-01-18 12:00:08,
2026-01-18 11:52:58,【匈牙利总理：乌克兰不可能偿还欧盟贷款】金十数据1月18日讯，匈牙利总理欧尔班17日表示，欧盟的会议正在变成军事会议，欧盟正在走向战争。他指出，欧洲经济面临衰退风险，欧盟却继续给乌克兰提供巨额贷款，乌克兰根本不可能偿还这些贷款。此外他强调，欧盟近期正在讨论如何迫使俄罗斯向乌克兰支付战争赔偿，从而偿还欧盟贷款，这完全是不切实际的幻想。,https://flash.jin10.com/detail/20260118115258761800,🌍 金十,[],0,other,NEU,2026-01-18 11:52:58,
2026-01-18 11:37:19,【大西洋理事会：格陵兰岛关税在2月1日生效的可能性较低】金十数据1月18日讯，鉴于最高法院的裁决以及其他因素，关税不太可能在2月1日生效。大西洋理事会国际经济事务主席乔什·利普斯基表示，“这并非完全不可能，但可能性较低。但目前尚不清楚欧洲究竟会做出何种让步才能争取到延期，就像在其他关税谈判中所发生的那样。这与传统的威胁手段有所不同。”,https://flash.jin10.com/detail/20260118113719813800,🌍 金十,['宏观'],1,macro,NEU,2026-01-18 11:37:19,
2026-01-18 11:32:41,【大西洋理事会：欧洲将统一抵制特朗普的关税】金十数据1月18日讯，特朗普的格陵兰岛关税声明凸显了特朗普政府第二任期出现的一些新情况：任何问题都能通过谈判解决，但联盟关系却会招致猜疑，而权力和影响力才是关键所在。“那些原本认为第二年关税会保持稳定的人应该意识到，这与第一年的情况非常相似了。”大西洋理事会国际经济事务主席乔什·利普斯基说道。“欧洲将会出现统一的抵制行动。一方面是因为欧洲在格陵兰问题上的态度非常统一；另一方面，是因为欧洲为特恩贝里协议已经付出了巨大的政治代价。”（注：六个月前美欧在特朗普位于苏格兰的特恩伯里度假胜地达成贸易协议。）,https://flash.jin10.com/detail/20260118113241771800,🌍 金十,['宏观'],1,macro,NEU,2026-01-18 11:32:41,
2026-01-18 11:04:42,【一周展望：美国PCE数据来袭，美联储库克案受审，黄金能否延续高位神话？】 达沃斯大戏开锣，特朗普率“史上最大团”亲征！美国最高法院带来独立性转机，PCE数据暴击来袭，叠加日本央行2026年的首次货币政策决议，市场双向风险并存？点击查看,https://flash.jin10.com/detail/20260118110442890800,🌍 金十,"['政策', '宏观']",1,macro,NEU,2026-01-18 11:04:42,
2026-01-18 10:53:23,【封关“满月”。海南自贸港新增备案外贸企业超5000家】金十数据1月18日讯，从海关总署获悉，据海口海关统计，受自贸港封关利好吸引，自2025年12月18日封关以来截至2026年1月17日，海南新增备案外贸企业5132家。封关首月，海关在“一线”监管进口“零关税”货物7.5亿元；在“二线”监管销往内地的加工增值免关税货物8586.7万元；监管海南空港口岸进出境人员31.1万人次，同比增长48.8%。（新华社）,https://flash.jin10.com/detail/20260118105323898800,🌍 金十,"['宏观', '🟢 利好: 增长']",1,macro,POS,2026-01-18 10:53:23,
2026-01-18 10:46:13,【刚果（金）反政府武装声称要从东部重镇乌维拉全面撤出】金十数据1月18日讯，刚果（金）反政府武装“M23运动”17日声称，已决定从该国东部重镇乌维拉全面撤出。刚果（金）政府当天表示，这是“M23运动”的“虚假信息战术”。,https://flash.jin10.com/detail/20260118104613757800,🌍 金十,[],0,other,NEU,2026-01-18 10:46:13,
2026-01-18 10:18:20,【日本最大核电站机组重启可能推迟】金十数据1月18日讯，日本最大核电站柏崎刈羽核电站6号机组反应堆在日前进行的控制棒抽出试验中发生防抽出功能故障，本次故障有可能导致6号机组重启推迟。东京电力公司17日发布新闻公报说，当天进行了柏崎刈羽核电站6号机组反应堆控制棒抽出试验。这项试验是核反应堆重启前检查的一个环节。通常情况下，在一根控制棒被抽出的状态下，再抽出其他控制棒时，防抽出功能就会启动，警报会响起。而在当天的试验中，警报并未响起。,https://flash.jin10.com/detail/20260118101820361800,🌍 金十,"['电网', '🟢 利好: 发布']",1,mfg,POS,2026-01-18 10:18:20,
2026-01-18 10:16:48,【分析：被征收关税的欧盟国家或通过内部出口来解决问题】金十数据1月18日讯，据外媒报道，目前尚不清楚美国为何能对某些欧盟国家征收关税，而对其他国家却予以豁免。该经济集团允许其27个成员国之间的内部边境自由贸易，且各成员国有着统一的贸易政策。<b>企业可能会试图通过将货物出口至关税较低的欧盟成员国来应对集团内部不均衡的关税情况</b>。,https://flash.jin10.com/detail/20260118101648022800,🌍 金十,['宏观'],1,macro,NEU,2026-01-18 10:16:48,
2026-01-18 10:13:23,【目前仍不清楚特朗普是否会兑现格陵兰岛关税威胁】金十数据1月18日讯，特朗普因格陵兰岛向欧洲8国加税，但据外媒报道，目前仍不清楚特朗普是否会兑现其关税威胁，尤其是考虑到此举可能会危及欧盟国家和英国在贸易协议中所承诺的各类投资和监管改革。在特朗普2.0的第一年里，他常常会放弃一些最为强硬的关税威胁，而有时即便其他政府未做出让步，他也会如此行事。<b>就在本月，特朗普表示将对与伊朗有贸易往来的国家征收25%的关税，但截至目前他尚未采取任何行动来执行这一威胁。他还曾威胁称，要对香槟及其他酒精饮料征收高达200%的关税，但这些威胁最终并未付诸实施。</b>,https://flash.jin10.com/detail/20260118101323623800,🌍 金十,['宏观'],1,macro,NEU,2026-01-18 10:13:23,
2026-01-18 10:10:22,【特朗普未明确说明依据何种法律依据对欧洲八国关税】金十数据1月18日讯，据外媒报道，特朗普并未明确说明将依据何种法律依据对欧洲八国关税，但其此前的大部分关税都是依据《国际紧急经济权力法》中的总统紧急权力来征收的。目前，美国最高法院正在审查特朗普是否因过度使用该法律而超越了其权限，因为此前从未有过此类法律被用于征收关税的情况。最高法院最快可能在下周做出裁决。,https://flash.jin10.com/detail/20260118101022725800,🌍 金十,['宏观'],1,macro,NEU,2026-01-18 10:10:22,
2026-01-18 09:54:55,【丹麦民众游行抗议美国夺取格陵兰岛企图】金十数据1月18日讯，数千名丹麦居民17日在首都哥本哈根举行游行示威，抗议美国企图控制格陵兰岛的行径。当天的示威者中有一些人来自丹麦本土，有一些来自格陵兰岛。中午12时许，游行队伍从哥本哈根市中心的市政厅广场集结，随后向两公里外的美国驻丹麦大使馆行进。游行人群手举“格陵兰岛不出售”“美国人请走开”等标语，高喊口号，表达丹麦人团结一致反对美国夺岛企图的立场。,https://flash.jin10.com/detail/20260118095455328800,🌍 金十,[],0,other,NEU,2026-01-18 09:54:55,
2026-01-18 09:49:19,【封关首月洋浦港进出港船舶3510艘次 吞吐量超1454万吨】金十数据1月18日讯，从洋浦海事局获悉，海南自贸港封关首月，各项业务平稳过渡，海上交通动脉安全高效运行。首月共保障辖区进出港船舶3510艘次，吞吐量1454.1445万吨。,https://flash.jin10.com/detail/20260118094919664800,🌍 金十,[],0,other,NEU,2026-01-18 09:49:19,
2026-01-18 09:49:02,【2026春运火车票明天开售】金十数据1月18日讯，2026年春运自2月2日开始，到3月13日结束，共计40天。明天（19日）起，可购买春运首日火车票。,https://flash.jin10.com/detail/20260118094902856800,🌍 金十,[],0,other,NEU,2026-01-18 09:49:02,
2026-01-18 09:44:57,【某团伙帮代购海南离岛免税商品约42.6万元 被立案处理】金十数据1月18日讯，近日，海口海关新海港关警联合执法队在新海港查获某团伙为谋取非法利益，帮老板代购海南离岛免税商品某品牌皮带112条，货值约42.6万元。目前，海关已依法对该团伙立案处理。,https://flash.jin10.com/detail/20260118094457070800,🌍 金十,['🔴 利空: 立案'],1,stock_event,NEG,2026-01-18 09:44:57,
2026-01-18 09:43:57,"【金十数据整理：俄乌冲突最新24小时局势跟踪（1月18日）】<br/><span class=""section-news"">1. 俄方称希望恢复俄乌战俘交换进程。</span><br/><span class=""section-news"">2. 泽连斯基：乌克兰代表团已抵达美国。</span><br/><span class=""section-news"">3. 泽连斯基下令，尽可能加快电力和额外电力设备的进口。</span><br/><span class=""section-news"">4. 泽连斯基：乌克兰几乎所有地区都在进行能源抢修工作。</span><br/><span class=""section-news"">5. 俄罗斯国防部：俄军已控制乌克兰扎波罗热地区的普里卢基。</span><br/><span class=""section-news"">6. 俄罗斯国防部通报称，俄军对乌军使用的能源和交通基础设施以及乌克兰武装部队和外国雇佣兵的临时部署点实施了打击。</span>",https://flash.jin10.com/detail/20260118094357095800,🌍 金十,['电网'],1,mfg,NEU,2026-01-18 09:43:57,
2026-01-18 09:42:29,"【欧洲8国集体反对美加征关税】<br/><span class=""section-news"">1. 瑞典首相克里斯特松发表书面声明，称“我们不会被勒索。只有丹麦和格陵兰岛才能决定涉及丹麦和格陵兰岛的问题。”</span><br/><span class=""section-news"">2. 丹麦外交大臣拉斯穆森称美国总统特朗普宣布的关税政策“令人意外”，他表示丹麦正与欧盟保持密切对话。丹麦副首相兼国防大臣波尔森在社交媒体发表声明称，“特朗普对丹麦、格陵兰岛以及我们北约盟国的威胁是完全不可接受的。”</span><br/><span class=""section-news"">3. 挪威首相斯特勒在社交媒体发文指出，盟友之间不应存在威胁。他表示，“挪威的立场坚定：格陵兰岛是丹麦的一部分。挪威完全支持丹麦的主权”。</span><br/><span class=""section-news"">4. 法国总统马克龙在社交媒体上表示，特朗普在法国支持格陵兰岛后发出的关税威胁是“不可接受的”。</span><br/><span class=""section-news"">5. 德国政府发言人斯特凡·科内柳斯表示，“德国政府已注意到美国总统的言论，并正与欧洲伙伴密切磋商，我们将共同决定在适当时候采取适当的应对措施”。</span><br/><span class=""section-news"">6. 英国首相斯塔默发布声明称，美国威胁对欧洲多国加征关税的举措是“完全错误的”。</span><br/><span class=""section-news"">7. 荷兰外交大臣范韦尔在社交媒体发文称，荷兰已注意到美国总统特朗普关于关税的声明。荷兰正与欧盟委员会及合作伙伴保持密切联系，商讨应对措施。</span><br/><span class=""section-news"">8. 芬兰总统亚历山大·斯图布在社交媒体发文指出，盟友之间的问题应该通过对话解决，而不是通过施压。他说，“关税会损害跨大西洋关系，并可能导致关系恶化”。</span>",https://flash.jin10.com/detail/20260118094229127800,🌍 金十,"['宏观', '🟢 利好: 发布']",1,macro,POS,2026-01-18 09:42:29,
2026-01-18 09:40:59,【美国明尼苏达州国民警卫队进入“待命状态”】金十数据1月18日讯，随着美国明尼苏达州最大城市明尼阿波利斯紧张局势持续，明尼苏达州官员17日宣布，该州国民警卫队进入“待命状态”。当天，支持移民和反对移民的团体在明尼阿波利斯市中心发生冲突。,https://flash.jin10.com/detail/20260118094059198800,🌍 金十,[],0,other,NEU,2026-01-18 09:40:59,
2026-01-18 09:35:17,【特朗普拟对加沙和平委员会常任席位收取逾十亿美元会费】金十数据1月18日讯，据外媒援引沙加和平委员会章程草案报道称，美国总统特朗普政府要求各国支付超过十亿美元，以获取该委员会常任席位资格。美国白宫16日发表声明，公布了美方主导的巴勒斯坦加沙地带“和平委员会”成员名单，其中美国总统特朗普担任主席，美国国务卿鲁比奥、特朗普的特使威特科夫、特朗普的女婿库什纳，以及英国前首相布莱尔等7人为创始执行委员会成员。章程草案规定：“各成员国自本章程生效之日起任期不超过三年，经主席决定可延长任期。三年任期限制不适用于自章程生效第一年内向和平委员会缴纳超过十亿美元会费的成员国。”,https://flash.jin10.com/detail/20260118093517443800,🌍 金十,[],0,other,NEU,2026-01-18 09:35:17,
